Customer_ID,Customer_Name,Age,Gender,City,Purchase_Amount,Purchase_Date,Product_Category,Feedback_Rating
CUST2962,Stacey Gonzalez,166.0,Fmale,New York,8612.33,2024-03-12,Cloths,3
CUST5836,,29.0,,New York,,,unknown,3
CUST2790,Nicole Bowman,,Female,Houston,2118.59,2019-04-06,furniture,
CUST2376,Thomas Walker,64.0,female,Chicago,8721.42,2024-08-17,Cloths,0
CUST5321,Susan Neal,-5.0,,,9527.24,2024-09-16,Clothing,1
CUST2909,David Rice,19.0,Fmale,Houston,3542.41,not_a_date,Furniture,6
CUST4849,Cody Smith,54.0,Mle,Los Angeles,5562.51,2018-09-27,Clothing,1
CUST2955,Sherri Nelson,156.0,Fmale,New York,1068.05,,Electronics,5
CUST2479,Sheri Morrison,138.0,female,,,,,6
CUST2502,Yvonne Burns,,female,Houston,4908.61,2017-08-05,electronics ,6
CUST2647,,-5.0,female,,7840.22,,,
CUST4935,James Francis,,Female,Chicago ,8131.28,2025-11-27,furniture,3
CUST5256,,67.0,,Chicago,8629.1,not_a_date,,4
CUST3476,Jason Lynch,38.0,female,New York,7239.59,,,3
CUST3947,,33.0,,,6905.02,,furniture,
CUST5538,Angela White,37.0,Female,Los Angeles,,not_a_date,Clothing,4
CUST5503,Sheri Turner,147.0,Fmale,,2723.87,2024-12-02,unknown,4
CUST5499,Miguel Rasmussen,53.0,Fmale,,7503.14,2025-07-05,unknown,3
CUST1704,,138.0,,New York,2767.78,2025-02-21,furniture,0
CUST5243,Michael Johnston,-5.0,Fmale,Los Angeles,1027.5,2017-06-09,Clothing,5
CUST3418,John Farrell,157.0,Mle,Unknown,4326.62,2025-09-01,Electronics,6
CUST3355,Holly Vaughn,-5.0,Fmale,,8554.39,2025-02-06,electronics ,6
CUST5383,Michael Carey,70.0,,,,2024-12-18,electronics ,0
CUST4790,,200.0,Fmale,Chicago ,5698.14,,Clothing,5
CUST1372,Joseph Richards,54.0,male,LosAngeles,,2020-02-26,furniture,4
CUST1314,Christine Black,-5.0,Female,Chicago,5539.72,not_a_date,Clothing,6
CUST3253,,151.0,female,Unknown,9835.32,,Clothing,2
CUST4807,Tonya Miller,,male,LosAngeles,,2025-01-18,electronics ,0
CUST5783,,,Fmale,Unknown,,,Cloths,
CUST4882,Karen Miller DVM,173.0,Female,Chicago ,,2025-03-21,Furniture,6
CUST5093,,,,LosAngeles,3582.07,2016-04-18,furniture,
CUST5138,Amy Arellano DDS,,female,,4656.0,2018-02-08,electronics ,NaN
CUST4454,Ethan Tucker,59.0,Mle,LosAngeles,1106.98,not_a_date,Furniture,5
CUST2271,Kevin Mitchell,22.0,Female,LosAngeles,1118.26,2017-06-19,,4
CUST3943,Taylor Bates,,Male,Chicago ,6723.47,not_a_date,furniture,
CUST1577,,-5.0,,Unknown,,2020-08-12,furniture,1
CUST1546,Aimee Hunter,179.0,Female,Chicago,3750.87,2018-09-13,Electronics,1
CUST1333,Jordan Nguyen,46.0,male,Chicago ,4961.22,,,2
CUST3609,,28.0,,,662.98,not_a_date,electronics ,3
CUST2680,George Thompson,111.0,male,,9120.7,,Electronics,NaN
CUST3893,Elizabeth Perez,168.0,Male,Chicago ,1684.12,2020-09-30,furniture,2
CUST3811,Allison Moon,,Mle,LosAngeles,3558.78,2024-03-29,,0
CUST2205,Philip Hughes,,Male,,5905.21,,electronics ,6
CUST3759,,102.0,,Los Angeles,,not_a_date,unknown,3
CUST2358,,45.0,male,LosAngeles,7409.19,2020-07-17,Cloths,6
CUST2496,Melissa Scott,-5.0,female,Los Angeles,618.14,2020-01-17,unknown,3
CUST4418,Claudia Haas,,,Chicago,,not_a_date,Cloths,
CUST3352,Christina Wells,45.0,,LosAngeles,,2025-06-28,,
CUST2848,Kayla Howard,,Male,Houston,3126.23,2019-01-19,electronics ,
CUST3360,Benjamin Lambert,161.0,,Los Angeles,9538.26,not_a_date,Cloths,3
CUST4416,Michael Garcia,119.0,Female,Los Angeles,2789.26,2024-08-27,Electronics,5
CUST2170,Kimberly Leblanc,,male,,4629.67,not_a_date,,4
CUST2121,Jon Moreno,46.0,Fmale,Unknown,1416.57,,Electronics,6
CUST3494,Debra Garza,,,LosAngeles,6358.21,not_a_date,Furniture,0
CUST3546,Deanna Johnson,51.0,,,4507.11,,,3
CUST3375,,,Fmale,New York,4847.05,2025-01-12,Clothing,0
CUST5061,Kari Wade,-5.0,,LosAngeles,2055.12,,Furniture,5
CUST2499,Mark Ellis,,,Chicago,9626.0,,furniture,5
CUST2212,Jason Wise,43.0,Male,Los Angeles,,2024-07-17,unknown,2
CUST3825,,,Fmale,,6444.07,,furniture,6
CUST5285,Angela Peterson,,,,,2016-08-19,furniture,NaN
CUST4213,Rachel Sanford,176.0,Male,,,2018-06-10,Cloths,0
CUST5754,Ashley Thomas MD,,Female,Unknown,,,furniture,
CUST3746,Angela Martin,59.0,Mle,Unknown,1836.92,2016-05-09,,0
CUST1143,,-5.0,female,LosAngeles,4068.7,2024-09-07,,6
CUST3052,Steven Burke,,Female,Chicago,4760.72,not_a_date,furniture,6
CUST4157,Nicholas Johnson,118.0,,Los Angeles,,,Cloths,2
CUST4665,Rachel Horton,65.0,Mle,,175.37,not_a_date,Electronics,6
CUST5244,David Mccarthy,69.0,,Los Angeles,2333.85,,Furniture,2
CUST2523,Justin Harrison,55.0,Fmale,Los Angeles,4615.08,2024-12-08,Electronics,2
CUST4843,Tammie Mueller,19.0,Female,,8179.61,2025-08-30,electronics ,2
CUST4985,,61.0,female,,5672.93,2025-04-09,Cloths,4
CUST3399,,,Female,Unknown,3990.5,,Electronics,4
CUST3277,Patricia Perez,-5.0,Male,Chicago ,,2024-06-29,,2
CUST4104,Kevin Hill,144.0,Mle,,8462.49,2024-11-21,Electronics,6
CUST2426,Douglas Cooper,,female,Chicago,3410.3,2025-04-06,Electronics,5
CUST5059,Brandi Gutierrez,,Male,LosAngeles,3529.98,2024-04-04,Electronics,2
CUST1487,Tracie Atkinson MD,,male,New York,,2025-07-07,unknown,2
CUST1857,Gabriel Glover,131.0,female,Houston,8993.63,,Clothing,1
CUST2823,Marissa Huber,25.0,,,5253.16,not_a_date,electronics ,5
CUST5148,,173.0,Fmale,Chicago ,6925.75,not_a_date,Cloths,1
CUST3595,Jason Johnson,,,New York,8822.5,,,6
CUST2131,Margaret Ray,-5.0,Mle,New York,7847.48,not_a_date,Furniture,0
CUST4634,Dominic Fitzgerald,-5.0,male,Los Angeles,332.66,2017-09-06,Cloths,6
CUST3533,Alan Myers,,Mle,Houston,5795.63,2024-08-11,unknown,0
CUST3271,Gary Alexander,68.0,male,LosAngeles,7244.71,,,5
CUST4705,Deborah Wright,196.0,Female,,9425.37,,unknown,4
CUST1538,,,female,,4121.74,2024-10-17,unknown,4
CUST5839,Beth Beasley,-5.0,female,Unknown,9281.6,not_a_date,furniture,NaN
CUST1012,Mr. Miguel Johnson PhD,,Mle,Chicago,,2018-01-25,,1
CUST2196,Kelly Khan,-5.0,female,,9287.6,2025-08-10,Electronics,NaN
CUST2871,,-5.0,,Los Angeles,3854.17,2025-06-27,,
CUST3469,Lisa Klein,122.0,Male,Unknown,,2026-02-07,electronics ,2
CUST1634,John Harris,-5.0,male,Houston,4556.6,,Cloths,5
CUST2840,Jennifer Clark,-5.0,male,LosAngeles,8017.68,,Clothing,0
CUST1776,Mrs. Jennifer Sanders,-5.0,male,New York,2525.14,2019-02-05,Furniture,5
CUST4878,,52.0,Male,,5097.82,,,6
CUST1237,Sara Jackson,57.0,Mle,Unknown,7915.85,2016-12-08,electronics ,2
CUST2037,Katherine Acosta,103.0,,Unknown,3801.11,,unknown,0
CUST2991,Jerry Rivas,65.0,Female,,6584.8,not_a_date,Furniture,5
CUST1243,,,,Houston,6016.41,2019-05-31,furniture,5
CUST5883,,-5.0,Fmale,Chicago,1655.07,not_a_date,Clothing,1
CUST5545,Gary Clark,124.0,male,,1690.67,2025-12-22,unknown,
CUST1453,Alexis Bailey,-5.0,,LosAngeles,384.82,not_a_date,Clothing,4
CUST1773,Lisa Alvarez,38.0,Male,Chicago ,6058.14,not_a_date,furniture,0
CUST4303,James Brown,-5.0,Mle,Chicago,4014.31,2019-06-16,,
CUST1478,Jeffrey Crawford,187.0,Female,Los Angeles,,2026-02-27,electronics ,0
CUST3236,Daniel Wilkins,,,,-81.85,not_a_date,furniture,NaN
CUST3809,Ernest Yoder,61.0,Male,,4693.54,not_a_date,furniture,NaN
CUST2764,Jeremiah Wheeler,60.0,female,Chicago,,not_a_date,unknown,0
CUST1456,Dr. James Colon,192.0,female,,3140.07,,,
CUST2891,James Rivera,-5.0,Male,,8695.56,2025-07-20,Cloths,NaN
CUST4424,Grace Harris,29.0,Male,Chicago ,1175.36,2024-04-06,unknown,1
CUST1409,Debbie Haynes,194.0,male,Unknown,3557.75,,Clothing,0
CUST5461,Anthony Martin,,female,Unknown,4838.43,2024-04-03,Clothing,0
CUST4563,Nicole Gonzalez,-5.0,,Unknown,7836.86,not_a_date,Electronics,4
CUST4719,Anthony Ramirez,,,,,2024-10-26,furniture,2
CUST1029,Christian Sanchez,165.0,Female,Chicago,,2025-02-02,Electronics,3
CUST2109,Michael Reyes,,female,Houston,5590.26,,electronics ,0
CUST1676,Danielle Brown,-5.0,female,Unknown,,not_a_date,Clothing,4
CUST4357,Mr. Alex Rios,,male,Los Angeles,8439.02,2020-08-26,Clothing,1
CUST2333,Kristin Willis,37.0,female,,6671.49,2020-06-16,,0
CUST2415,Christina Schroeder,50.0,male,Los Angeles,3364.08,2019-03-05,,3
CUST4460,,156.0,Mle,Los Angeles,,2019-03-17,electronics ,NaN
CUST4827,James Lambert,47.0,male,Chicago ,3931.17,2018-06-21,unknown,4
CUST2062,Nicole Moreno,,,,7164.93,not_a_date,furniture,6
CUST3130,Jordan Shaw,144.0,,Chicago ,9407.17,2025-05-22,,0
CUST4720,Claudia Lee,-5.0,Fmale,,5369.75,2020-05-01,,6
CUST5298,,115.0,Male,Unknown,6522.29,2025-12-29,electronics ,
CUST4023,,162.0,Female,Houston,2424.49,,,3
CUST4603,Sean Miller,195.0,Female,New York,,,,NaN
CUST4802,Kimberly Allen,,Female,Los Angeles,4739.27,not_a_date,furniture,4
CUST2097,Mark Herrera,-5.0,,LosAngeles,7573.32,2026-02-20,,NaN
CUST3851,Catherine Kaiser,-5.0,,,1559.29,,Cloths,1
CUST4221,Catherine Hughes,148.0,,,409.82,not_a_date,furniture,NaN
CUST1667,,-5.0,,,1303.63,2017-09-30,,NaN
CUST1529,Tina Fernandez,19.0,,Chicago ,4020.84,,Furniture,6
CUST2761,,124.0,Male,Chicago,5638.81,2025-10-25,Clothing,NaN
CUST4289,Virginia Hughes,121.0,Fmale,New York,,,Cloths,5
CUST3447,,167.0,,Unknown,6118.41,2024-08-31,unknown,6
CUST2052,Amanda Williams,69.0,female,Chicago ,5359.0,,Electronics,5
CUST3720,Wayne Delgado,,male,Chicago ,,2025-09-29,Cloths,2
CUST4923,,-5.0,Fmale,LosAngeles,5347.67,,Clothing,3
CUST2056,Mary Vega,116.0,Fmale,Houston,5605.19,2019-01-18,Cloths,
CUST1995,Emily Mason,,Mle,New York,5761.25,2016-04-05,,0
CUST2300,,55.0,,Houston,6407.61,,furniture,1
CUST2457,,195.0,Mle,Los Angeles,7376.36,not_a_date,furniture,NaN
CUST2213,Michael Roberts,133.0,Fmale,,,2024-06-03,Furniture,0
CUST3835,Steven Walker,,female,Unknown,5317.37,not_a_date,,5
CUST3953,,,female,Los Angeles,1237.92,,unknown,6
CUST2816,Sonya Hanson,-5.0,Mle,LosAngeles,2016.18,not_a_date,electronics ,3
CUST4070,Andrea Simpson,143.0,Female,Chicago ,,not_a_date,Electronics,NaN
CUST3095,Carrie Henson,22.0,Male,LosAngeles,2138.41,not_a_date,Furniture,2
CUST2174,,112.0,Mle,Chicago,,,Cloths,4
CUST5203,,26.0,Female,Chicago ,3056.29,,electronics ,NaN
CUST1311,Gary Townsend,65.0,Fmale,Houston,,2024-03-22,unknown,2
CUST3742,William Contreras,,Fmale,New York,8934.71,,electronics ,
CUST2589,Jon Riley,,Male,Chicago ,,2025-12-28,Electronics,NaN
CUST5197,,,male,New York,5836.31,not_a_date,electronics ,1
CUST5700,Frank Martinez,-5.0,Fmale,New York,5863.58,not_a_date,Electronics,2
CUST2127,Natalie Oneal,-5.0,male,Chicago,3701.0,2017-09-22,,3
CUST2731,James Greene Jr.,,Mle,,,,furniture,6
CUST4502,Derrick Kramer,116.0,,Unknown,9518.21,not_a_date,,NaN
CUST5136,,113.0,Female,New York,1078.09,2024-08-08,furniture,NaN
CUST5942,Barbara Maddox,45.0,,Unknown,,2018-06-29,Electronics,NaN
CUST2799,Laura Rogers,18.0,Female,,7249.24,2025-08-05,furniture,
CUST2386,,112.0,,Houston,-93.94,not_a_date,unknown,5
CUST2276,,,Mle,,1328.33,not_a_date,Electronics,3
CUST2216,Monique James,193.0,Female,,5054.72,not_a_date,Furniture,2
CUST5865,Natalie Davis,,female,Los Angeles,,,Cloths,0
CUST1674,Jason Cox,43.0,female,Houston,107.95,2016-08-27,furniture,4
CUST3769,Sara Robinson,,,LosAngeles,,2026-01-28,furniture,6
CUST3803,Susan Jones,,,New York,,2026-01-01,Cloths,5
CUST1502,,,Fmale,Los Angeles,121.08,not_a_date,Clothing,6
CUST4998,Daniel Townsend,,Female,Unknown,7650.47,,electronics ,NaN
CUST1358,Kristy Navarro,-5.0,Male,,,not_a_date,Electronics,0
CUST3632,Mrs. Brittany Benson,,Male,Unknown,7841.4,not_a_date,Furniture,2
CUST3363,,,Fmale,,7104.77,2025-12-09,Clothing,NaN
CUST2862,Kristine Michael,38.0,Male,Houston,9571.29,,Electronics,0
CUST2863,Nancy Simpson,,male,Unknown,1436.76,not_a_date,,3
CUST5298,,115.0,Male,Unknown,6522.29,2025-12-29,electronics ,
CUST3193,Katie Cole,,female,Unknown,9107.95,not_a_date,,6
CUST3043,Randy Johnson,,male,,1431.36,2025-08-21,Electronics,4
CUST5018,Barry Richardson,102.0,Mle,Los Angeles,6373.06,2017-06-12,,2
CUST1791,,33.0,male,Chicago,7297.98,,Clothing,6
CUST4454,Ethan Tucker,59.0,Mle,LosAngeles,1106.98,not_a_date,Furniture,5
CUST2811,Mark King,-5.0,Fmale,,2456.71,2025-07-26,furniture,6
CUST3139,Christian Ramsey,,,,4022.78,2025-10-11,,6
CUST2000,,-5.0,female,Chicago ,3223.58,2024-08-28,Cloths,2
CUST2814,,,Male,Unknown,3416.6,not_a_date,Furniture,4
CUST1636,Robert Brown,-5.0,Fmale,Chicago,9966.33,2026-02-28,,4
CUST1499,Taylor Ward,-5.0,Mle,Houston,7809.08,2025-01-09,,2
CUST5166,Steven Holden,44.0,Fmale,LosAngeles,8933.84,not_a_date,furniture,4
CUST3448,,-5.0,,Los Angeles,273.14,2025-09-17,Electronics,0
CUST1517,Hayden Smith,,Fmale,Chicago,241.33,2020-07-21,Furniture,6
CUST3845,Joshua Lucero,,,Chicago,6462.77,,,2
CUST1067,William Lee MD,,,New York,917.92,,unknown,4
CUST3332,Susan Johnson,-5.0,Mle,Chicago ,5528.68,2020-10-04,furniture,NaN
CUST1160,Diana Martin,157.0,,Houston,3689.87,2020-04-20,Clothing,1
CUST5433,Angela Parsons,166.0,,Unknown,6986.15,2025-08-31,Electronics,
CUST2148,,25.0,Male,Los Angeles,9819.85,,Furniture,5
CUST4256,Pamela Fischer,67.0,,Unknown,5546.67,2019-01-31,,
CUST5296,Michael Carson,-5.0,Fmale,Houston,6447.16,2024-06-23,unknown,NaN
CUST4239,,,male,New York,1464.59,2024-07-16,Furniture,2
CUST4220,Jacqueline Johnson,,Fmale,Chicago,3224.09,not_a_date,,5
CUST1560,Miss Elizabeth Walker,-5.0,Mle,New York,613.02,,Furniture,NaN
CUST4336,Dawn Bender,,Fmale,Los Angeles,5022.04,not_a_date,electronics ,1
CUST3170,,28.0,male,Houston,,2017-07-23,,2
CUST4022,Morgan Christensen,-5.0,Fmale,Chicago ,4142.44,2024-05-28,Furniture,1
CUST3552,Morgan Miller,54.0,,Los Angeles,324.37,not_a_date,Clothing,1
CUST3055,Rachel Morgan,-5.0,Fmale,LosAngeles,9788.91,not_a_date,electronics ,0
CUST2985,Timothy Mathews,36.0,male,LosAngeles,7056.09,,furniture,2
CUST4037,Jennifer Carter,-5.0,,,5180.62,,Furniture,5
CUST4988,,-5.0,,Unknown,428.71,not_a_date,,2
CUST3815,,-5.0,,Houston,2660.04,not_a_date,unknown,4
CUST5250,Allison Miller,24.0,Mle,Unknown,396.65,2025-04-27,Clothing,3
CUST3603,Steven Williams,-5.0,,New York,,,Clothing,3
CUST1870,John Roman,,,Los Angeles,,2025-01-31,Cloths,2
CUST4892,Mr. Christopher Roberts II,-5.0,Male,Chicago,2331.39,2018-05-30,Cloths,4
CUST4753,Brittney Sims,-5.0,Female,Unknown,4622.73,2024-07-28,unknown,4
CUST2315,,-5.0,Mle,LosAngeles,8681.11,2024-12-01,Clothing,1
CUST4890,William Bell,36.0,Mle,Chicago ,4391.15,,,6
CUST4466,Candice Alexander,151.0,,Chicago ,462.0,2017-09-18,Cloths,
CUST3916,Justin Murphy,-5.0,Fmale,Unknown,1464.77,not_a_date,,3
CUST3574,,-5.0,,,9851.85,,furniture,0
CUST2713,Daniel Roberts,-5.0,male,LosAngeles,2017.0,,Cloths,1
CUST3144,Andrew Castro,-5.0,female,Chicago ,8535.62,2017-05-12,Clothing,2
CUST4090,April Gray,176.0,Fmale,Chicago ,542.27,2024-08-17,Furniture,NaN
CUST2788,Justin Haney,,Female,New York,487.9,2019-07-17,Furniture,3
CUST1566,Anthony Munoz,-5.0,male,New York,4194.57,2025-04-27,furniture,NaN
CUST3872,Gary Terry,,Fmale,Houston,3531.27,not_a_date,Clothing,5
CUST1159,Valerie Allen DDS,-5.0,female,,4640.45,2018-11-28,Furniture,3
CUST5464,Ariel Arnold,-5.0,,,8106.44,not_a_date,Electronics,0
CUST1300,Patricia Bender,48.0,Mle,New York,6373.42,2017-08-01,electronics ,0
CUST3989,,25.0,Mle,,1903.28,2019-09-15,electronics ,5
CUST2279,Paul Burns,146.0,Mle,Chicago,2546.71,2019-05-06,Cloths,NaN
CUST1818,,-5.0,,Houston,4915.53,2025-08-05,Furniture,2
CUST1261,Paul Bell,56.0,Female,Chicago,7857.4,2025-12-29,,1
CUST4824,,-5.0,Male,Chicago ,6340.52,2017-01-25,,
CUST2683,Paul Key,20.0,Mle,,,not_a_date,furniture,4
CUST1582,Timothy Lucas,44.0,male,Chicago,1035.61,2019-10-13,electronics ,6
CUST2763,,32.0,female,Los Angeles,5997.97,2025-07-03,furniture,NaN
CUST3693,Desiree Brown MD,,,Chicago,6961.93,not_a_date,Clothing,4
CUST2026,Jason Holmes,,Male,Unknown,4587.66,2026-02-06,furniture,3
CUST3618,Amber Williams,-5.0,Mle,,941.18,not_a_date,Furniture,
CUST2760,,188.0,Mle,,8551.72,2025-02-27,Clothing,6
CUST4539,Daniel Jensen,-5.0,Mle,Los Angeles,4365.88,not_a_date,Cloths,4
CUST2959,Alexa Prince,,,Los Angeles,2047.81,,Furniture,
CUST1139,Renee Harrell,102.0,Female,Houston,1638.3,not_a_date,Cloths,4
CUST2102,Jonathan Reeves,-5.0,Female,,6211.36,2025-01-24,furniture,3
CUST3605,Dawn Vega,50.0,male,Houston,4342.84,,unknown,NaN
CUST2952,Margaret Perez,193.0,Male,Chicago ,4538.91,not_a_date,Electronics,0
CUST2440,,18.0,male,Chicago,7475.79,not_a_date,Cloths,2
CUST3879,,,Fmale,,,not_a_date,electronics ,2
CUST5686,Patrick Perry,171.0,Mle,LosAngeles,,,Cloths,5
CUST2403,Adrian Johnson,152.0,female,,,,unknown,6
CUST3858,Samantha Rocha,-5.0,Male,,3807.89,,furniture,NaN
CUST2833,Daniel Levy,32.0,,New York,8794.73,,,NaN
CUST2161,Patty Richardson,53.0,female,LosAngeles,,not_a_date,furniture,3
CUST3004,James Montoya,-5.0,Mle,Unknown,1932.28,2020-09-14,unknown,NaN
CUST1312,Tyler Allen,50.0,,Houston,1938.78,2026-02-24,unknown,4
CUST3715,Kevin Mercer,,Female,Chicago ,4293.93,,,3
CUST4404,David Glenn,48.0,Mle,Chicago,6138.31,not_a_date,unknown,5
CUST4315,Oscar Henry,-5.0,,LosAngeles,593.02,,Cloths,
CUST5279,,116.0,Mle,Unknown,9742.03,2025-01-24,unknown,1
CUST5985,Rodney Ellis,,male,Houston,5159.74,,,6
CUST3142,Barbara Moreno,70.0,male,LosAngeles,893.64,not_a_date,furniture,1
CUST3510,Molly Caldwell,18.0,Fmale,Chicago ,4803.93,2017-02-17,unknown,NaN
CUST3446,Janice Foley,64.0,male,Chicago ,7174.68,,furniture,4
CUST4149,Gary Escobar,-5.0,Fmale,Houston,4446.45,2019-06-04,electronics ,2
CUST5929,Ryan Cummings,,female,Chicago ,7853.86,,unknown,2
CUST2975,,25.0,male,,,2024-08-17,Clothing,5
CUST2192,,,male,Houston,9085.42,2017-07-27,electronics ,0
CUST3365,Dennis Mcdaniel,39.0,Mle,Chicago,,not_a_date,Cloths,2
CUST4393,Michele Morales,,,,5564.45,2025-05-08,Furniture,5
CUST4863,Daniel Woodard,39.0,Female,,8486.44,not_a_date,Furniture,2
CUST1829,,57.0,Mle,Chicago,1301.74,,furniture,NaN
CUST1068,John Maynard,155.0,female,LosAngeles,9998.16,,unknown,6
CUST4585,Jackson Maldonado,-5.0,Mle,Chicago,3709.21,2024-07-07,Clothing,1
CUST2646,Jennifer Young,,Mle,New York,4877.11,not_a_date,unknown,1
CUST1988,Eileen Lane,,,Chicago,2402.6,2024-09-23,Electronics,
CUST4446,Jeremy Freeman,-5.0,Fmale,Unknown,5336.4,2020-07-13,electronics ,
CUST2168,,,Female,Chicago,8810.97,2026-02-20,Furniture,3
CUST4783,Brenda Rogers,-5.0,Female,Chicago,,2024-05-01,Cloths,0
CUST3568,,,male,,,2024-11-17,,0
CUST4198,Cindy Ballard,-5.0,,Los Angeles,6966.16,,unknown,
CUST1753,Kyle Morris,109.0,Mle,Chicago ,,2018-11-03,unknown,6
CUST3957,,26.0,male,Los Angeles,6353.7,,electronics ,3
CUST5661,,155.0,Male,Unknown,3966.16,,Electronics,NaN
CUST3557,Judy Wells,-5.0,Female,Chicago ,8239.77,,Furniture,5
CUST5220,,,Male,Unknown,215.63,2019-09-08,electronics ,1
CUST5633,Matthew Brown,-5.0,Fmale,Los Angeles,8258.54,,Cloths,0
CUST4288,Kristine Bailey,112.0,Male,Houston,5156.53,2017-07-25,,3
CUST3922,Dylan Williams,-5.0,male,New York,3032.04,2025-08-26,Clothing,2
CUST4374,Sandra Vincent,,Male,LosAngeles,7608.41,not_a_date,Cloths,
CUST4151,Shannon Barnett,,,Unknown,6081.29,,unknown,6
CUST3286,Beth Murphy,172.0,,Chicago,243.97,2025-03-15,furniture,6
CUST2263,Michelle Lopez,159.0,female,Chicago ,3124.26,2019-03-20,Clothing,6
CUST5832,Jesus Richards,53.0,female,Unknown,1087.52,2017-07-04,Furniture,3
CUST2796,April Jones,19.0,Mle,Los Angeles,,not_a_date,unknown,4
CUST2016,Patrick Patterson,101.0,male,Chicago ,3862.72,2017-09-16,,0
CUST5016,Angelica Hopkins,140.0,Fmale,Houston,7909.86,not_a_date,Cloths,2
CUST1353,Jack Winters,153.0,male,,6564.26,2017-01-30,,4
CUST2155,Michael Torres,192.0,Female,Chicago,,2019-04-16,unknown,NaN
CUST1120,,43.0,male,Chicago,7600.61,2024-06-19,furniture,6
CUST1897,Tammy Raymond,,Mle,Houston,9771.28,,,4
CUST5510,Tyler Solis,163.0,male,Chicago ,9107.37,2019-11-22,Clothing,2
CUST2224,Penny Miranda,101.0,Male,,8842.26,2025-06-08,electronics ,1
CUST2340,Brooke Evans,,female,Los Angeles,7516.81,2016-12-13,Cloths,5
CUST2607,John Wilkinson,,Female,Chicago,7568.45,not_a_date,Furniture,NaN
CUST2779,David Simmons,-5.0,,Houston,901.45,2018-02-09,unknown,5
CUST2867,,194.0,Fmale,Unknown,5063.82,,unknown,6
CUST5042,Dwayne Brooks,190.0,,Houston,6364.41,,Clothing,6
CUST4017,Eric Washington,-5.0,,Chicago ,,2017-06-16,Electronics,NaN
CUST2963,Nicole Williams,-5.0,Fmale,Houston,7780.68,,Furniture,NaN
CUST4508,Amanda Matthews,,Female,Chicago,,2017-01-04,,6
CUST4894,Erik Escobar,199.0,male,,9141.65,2024-05-10,,2
CUST3666,,152.0,,,5416.97,2025-02-06,Electronics,1
CUST5761,Miguel Poole,,Male,Chicago ,,,furniture,0
CUST3208,John Gonzalez,156.0,Fmale,Los Angeles,,2024-07-16,,NaN
CUST1033,James Johnson,172.0,Fmale,New York,,2024-08-23,Cloths,
CUST1460,Linda Benton,32.0,,Chicago ,2854.29,2024-03-27,Furniture,5
CUST2896,Lacey Smith,63.0,,Houston,3070.35,not_a_date,unknown,
CUST5921,Elizabeth Mercer,53.0,Fmale,Houston,1595.44,not_a_date,Electronics,4
CUST1079,Donald Murray,,,Unknown,697.03,not_a_date,,6
CUST5394,Nicholas Gonzalez,176.0,Fmale,Chicago ,4488.33,,Cloths,2
CUST2130,Larry Simon,21.0,Fmale,Houston,1612.69,,unknown,2
CUST1086,Jeffrey Barnes,19.0,,Los Angeles,,,,NaN
CUST4255,Dale Berry,-5.0,Male,Chicago,6732.79,2020-08-19,furniture,
CUST4881,Lauren Melton,36.0,Male,Chicago,3463.55,2025-11-01,electronics ,
CUST5916,,-5.0,male,New York,308.38,2024-05-31,Electronics,NaN
CUST2885,Michele Deleon,193.0,Male,Los Angeles,8280.49,not_a_date,unknown,4
CUST3078,Shelby Bruce,-5.0,Fmale,Los Angeles,,2019-04-28,unknown,4
CUST3439,Michael Thomas,49.0,female,Chicago,1706.57,,Electronics,NaN
CUST2621,Craig Stewart,-5.0,Mle,Chicago ,,,electronics ,0
CUST5989,Jeff White,189.0,Fmale,Chicago ,6772.0,2019-05-29,Cloths,
CUST5495,,,Male,,4886.37,2024-05-12,Furniture,0
CUST5721,Heather Boyd,113.0,,Los Angeles,-74.57,not_a_date,Furniture,NaN
CUST3937,,-5.0,,Unknown,90.99,,Furniture,NaN
CUST2595,Vanessa Manning,60.0,,Los Angeles,,,furniture,0
CUST3232,,65.0,Mle,Houston,5576.87,,,2
CUST4358,,,Male,Unknown,3732.31,not_a_date,electronics ,NaN
CUST2111,,-5.0,Fmale,Chicago,6231.99,,Cloths,3
CUST4557,Joseph Black,163.0,,New York,8132.79,not_a_date,,3
CUST3662,Wendy Hernandez,37.0,male,,4129.81,2020-12-19,,4
CUST2058,Mia Herrera,,,LosAngeles,,2025-08-16,Furniture,1
CUST1366,Martin Gibson,147.0,male,,3249.26,2025-05-28,furniture,0
CUST5613,Michael Warren,-5.0,female,Unknown,9669.82,,,4
CUST2545,,-5.0,male,,2506.14,not_a_date,,0
CUST1229,Ryan Williams,-5.0,Female,LosAngeles,9166.53,2025-11-16,Electronics,4
CUST5615,Jill Hart,,Female,Houston,8483.63,not_a_date,Cloths,
CUST4654,Lisa Williams,-5.0,,,3449.34,2019-06-11,Electronics,5
CUST3626,,173.0,,,1358.02,2024-07-12,,1
CUST4218,Paula Kennedy,,Male,,6154.69,not_a_date,,
CUST1110,,107.0,female,Chicago ,,,,6
CUST3509,Jacqueline Romero,,male,New York,8131.92,2024-07-24,Clothing,0
CUST1263,,,female,Chicago,,not_a_date,Cloths,NaN
CUST4426,Benjamin Martinez,182.0,Male,Chicago,8354.66,,Electronics,1
CUST3571,Tammy Mora,,,,2548.73,not_a_date,Clothing,NaN
CUST4839,Frank Douglas,-5.0,,Chicago,9401.03,,unknown,
