customer_id,customer_name,age,gender,city,purchase_amount,purchase_date,product_category,feedback_rating,Age
cust5384,courtney hart,97.44,female,houston,626.38,2018-09-27,furniture,3.0,44.0
cust3592,michelle thompson,97.44,female,los angeles,8433.0,2024-07-07,furniture,2.0,44.0
cust1696,nathaniel martinez,30.0,female,chicago,5710.24,2018-04-08,furniture,2.88,30.0
cust4027,kathleen stanley,60.0,male,chicago,5210.89,2024-07-07,furniture,5.0,60.0
cust2504,diana russell,97.44,male,houston,7741.09,2024-07-07,furniture,5.0,44.0
cust1841,karen gonzalez,97.44,female,chicago,2064.88,2025-06-07,electronics,2.88,44.0
cust3235,tim garcia,97.44,male,chicago,4391.85,2026-02-01,clothing,0.0,44.0
cust4913,joshua wiley,97.44,female,chicago,5032.58,2018-03-18,furniture,5.0,44.0
cust2846,james gordon,97.44,male,chicago,5032.58,2025-02-05,furniture,0.0,44.0
cust1679,james johnson,97.44,male,chicago,2736.16,2017-08-25,electronics,0.0,44.0
cust5680,jessica johnson,97.44,male,houston,5032.58,2017-12-28,electronics,1.0,44.0
cust1065,richard sanders,187.0,male,chicago,7410.33,2024-07-07,electronics,2.0,44.0
cust5919,kathleen carroll,166.0,male,chicago,6589.16,2024-07-07,clothing,5.0,44.0
cust5958,paula elliott,67.0,male,chicago,7433.13,2024-07-07,furniture,5.0,67.0
cust4324,jerry mendoza,173.0,female,new york,2612.11,2025-08-21,cloths,4.0,44.0
cust3153,james johnson,97.44,male,chicago,727.15,2016-04-27,furniture,3.0,44.0
cust3616,mary adams,199.0,male,chicago,5032.58,2024-07-07,furniture,5.0,44.0
cust3909,sandra gordon,97.44,male,chicago,5636.61,2024-07-07,furniture,3.0,44.0
cust3774,elaine baker,21.0,male,chicago,8820.02,2018-11-28,furniture,5.0,21.0
cust1380,james johnson,175.0,male,chicago,5032.58,2016-11-30,furniture,5.0,44.0
cust2019,raymond adams,97.44,male,los angeles,5032.58,2024-07-07,furniture,3.0,44.0
cust4323,james johnson,48.0,male,los angeles,5935.74,2025-01-13,electronics,2.88,48.0
cust4710,benjamin kemp,97.44,female,chicago,9081.28,2024-07-07,furniture,2.0,44.0
cust2408,kathryn montoya,180.0,female,new york,5032.58,2024-07-07,furniture,5.0,44.0
cust4003,mrs. lori smith,97.44,male,los angeles,3264.84,2026-01-04,clothing,1.0,44.0
cust5874,glenn adams,97.44,male,houston,5032.58,2024-07-07,clothing,4.0,44.0
cust5838,carolyn mcdowell,97.44,male,chicago,5393.46,2019-12-05,clothing,4.0,44.0
cust1625,noah green,97.44,female,chicago,3928.74,2024-07-07,furniture,3.0,44.0
cust3028,mrs. pamela murray,97.44,female,houston,8706.96,2025-06-06,furniture,5.0,44.0
cust2640,dr. julie tucker,27.0,male,chicago,3628.56,2024-07-07,furniture,5.0,27.0
cust2655,james johnson,43.0,male,los angeles,8042.8,2025-09-27,furniture,2.88,43.0
cust1408,james johnson,97.44,male,chicago,3562.33,2020-01-16,furniture,5.0,44.0
cust3788,peggy wilson,97.44,male,chicago,9627.28,2024-07-07,furniture,3.0,44.0
cust3366,tracey martinez,97.44,male,chicago,5032.58,2025-08-11,clothing,3.0,44.0
cust5415,robert jenkins,97.44,male,chicago,736.46,2024-09-09,clothing,5.0,44.0
cust5578,johnny williams,25.0,male,los angeles,8378.66,2024-07-07,furniture,2.0,25.0
cust3022,mrs. nicole mann,29.0,male,chicago,2266.07,2021-01-22,clothing,4.0,29.0
cust3398,james johnson,97.44,male,chicago,2838.29,2024-07-07,electronics,5.0,44.0
cust4029,alan cervantes,129.0,male,chicago,5032.58,2024-07-07,cloths,3.0,44.0
cust2227,caitlin hughes,97.44,male,chicago,412.41,2024-07-07,furniture,1.0,44.0
cust2700,russell baker,163.0,male,chicago,5032.58,2025-10-31,furniture,4.0,44.0
cust3727,kara brooks,44.0,male,chicago,6749.6,2017-06-30,furniture,2.0,44.0
cust3088,matthew rice,131.0,male,chicago,6473.36,2025-04-17,clothing,0.0,44.0
cust3434,david martinez,115.0,male,chicago,9346.83,2026-02-17,cloths,5.0,44.0
cust4502,derrick kramer,116.0,male,chicago,9518.21,2024-07-07,furniture,2.88,44.0
cust1060,clifford smith,64.0,male,chicago,3555.63,2024-07-07,furniture,5.0,64.0
cust1551,gary cox,18.0,male,chicago,3860.23,2024-12-09,furniture,5.0,18.0
cust3664,james johnson,97.44,male,chicago,5032.58,2024-07-07,furniture,5.0,44.0
cust5189,jean andrews,121.0,male,los angeles,6330.99,2025-01-08,electronics,0.0,44.0
cust3697,stephen smith jr.,56.0,male,chicago,2353.68,2024-07-07,electronics,2.88,56.0
cust5442,james johnson,54.0,male,chicago,5354.04,2016-04-02,electronics,3.0,54.0
cust3899,paul elliott,97.44,male,chicago,372.15,2024-11-14,furniture,4.0,44.0
cust1318,mark webster,59.0,female,houston,5032.58,2024-07-07,furniture,5.0,59.0
cust5428,douglas wilkins,97.44,female,los angeles,5282.96,2024-07-07,furniture,1.0,44.0
cust4382,donald lindsey,69.0,male,chicago,5818.77,2024-07-07,electronics,5.0,69.0
cust3018,david campbell,97.44,male,chicago,5032.58,2025-09-28,electronics,2.88,44.0
cust4503,kevin patterson,177.0,female,chicago,7038.22,2018-12-17,clothing,3.0,44.0
cust5163,amber smith,97.44,male,los angeles,412.21,2024-07-04,clothing,4.0,44.0
cust2410,edward downs,97.44,female,chicago,5032.58,2024-07-07,furniture,1.0,44.0
cust1459,erica hudson,97.44,male,new york,6521.11,2016-12-28,furniture,2.88,44.0
cust2580,james johnson,69.0,male,chicago,4009.04,2025-08-02,electronics,1.0,69.0
cust2260,dr. emily martinez,132.0,male,chicago,8577.76,2024-03-23,electronics,2.88,44.0
cust5565,kyle grant,128.0,female,chicago,3878.38,2024-07-07,furniture,0.0,44.0
cust2962,stacey gonzalez,166.0,male,new york,8612.33,2024-03-12,cloths,3.0,44.0
cust5836,james johnson,29.0,male,new york,5032.58,2024-07-07,furniture,3.0,29.0
cust2790,nicole bowman,97.44,female,houston,2118.59,2019-04-06,furniture,2.88,44.0
cust2376,thomas walker,64.0,female,chicago,8721.42,2024-08-17,cloths,0.0,64.0
cust5321,susan neal,97.44,male,chicago,9527.24,2024-09-16,clothing,1.0,44.0
cust2909,david rice,19.0,male,houston,3542.41,2024-07-07,furniture,5.0,19.0
cust4849,cody smith,54.0,male,los angeles,5562.51,2018-09-27,clothing,1.0,54.0
cust2955,sherri nelson,156.0,male,new york,1068.05,2024-07-07,electronics,5.0,44.0
cust2479,sheri morrison,138.0,female,chicago,5032.58,2024-07-07,furniture,5.0,44.0
cust2502,yvonne burns,97.44,female,houston,4908.61,2017-08-05,electronics,5.0,44.0
cust2647,james johnson,97.44,female,chicago,7840.22,2024-07-07,furniture,2.88,44.0
cust4935,james francis,97.44,female,chicago,8131.28,2025-11-27,furniture,3.0,44.0
cust5256,james johnson,67.0,male,chicago,8629.1,2024-07-07,furniture,4.0,67.0
cust3476,jason lynch,38.0,female,new york,7239.59,2024-07-07,furniture,3.0,38.0
cust3947,james johnson,33.0,male,chicago,6905.02,2024-07-07,furniture,2.88,33.0
cust5538,angela white,37.0,female,los angeles,5032.58,2024-07-07,clothing,4.0,37.0
cust5499,miguel rasmussen,53.0,male,chicago,7503.14,2025-07-05,furniture,3.0,53.0
cust1704,james johnson,138.0,male,new york,2767.78,2025-02-21,furniture,0.0,44.0
cust5243,michael johnston,97.44,male,los angeles,1027.5,2017-06-09,clothing,5.0,44.0
cust3418,john farrell,157.0,male,chicago,4326.62,2025-09-01,electronics,5.0,44.0
cust3355,holly vaughn,97.44,male,chicago,8554.39,2025-02-06,electronics,5.0,44.0
cust4790,james johnson,200.0,male,chicago,5698.14,2024-07-07,clothing,5.0,44.0
cust1372,joseph richards,54.0,male,chicago,5032.58,2020-02-26,furniture,4.0,54.0
cust1314,christine black,97.44,female,chicago,5539.72,2024-07-07,clothing,5.0,44.0
cust3253,james johnson,151.0,female,chicago,9835.32,2024-07-07,clothing,2.0,44.0
cust4807,tonya miller,97.44,male,chicago,5032.58,2025-01-18,electronics,0.0,44.0
cust5783,james johnson,97.44,male,chicago,5032.58,2024-07-07,cloths,2.88,44.0
cust4882,karen miller dvm,173.0,female,chicago,5032.58,2025-03-21,furniture,5.0,44.0
cust5093,james johnson,97.44,male,chicago,3582.07,2016-04-18,furniture,2.88,44.0
cust5138,amy arellano dds,97.44,female,chicago,4656.0,2018-02-08,electronics,2.88,44.0
cust4454,ethan tucker,59.0,male,chicago,1106.98,2024-07-07,furniture,5.0,59.0
cust2271,kevin mitchell,22.0,female,chicago,1118.26,2017-06-19,furniture,4.0,22.0
cust3943,taylor bates,97.44,male,chicago,6723.47,2024-07-07,furniture,2.88,44.0
cust1577,james johnson,97.44,male,chicago,5032.58,2020-08-12,furniture,1.0,44.0
cust1546,aimee hunter,179.0,female,chicago,3750.87,2018-09-13,electronics,1.0,44.0
cust1333,jordan nguyen,46.0,male,chicago,4961.22,2024-07-07,furniture,2.0,46.0
cust3609,james johnson,28.0,male,chicago,662.98,2024-07-07,electronics,3.0,28.0
cust2680,george thompson,111.0,male,chicago,9120.7,2024-07-07,electronics,2.88,44.0
cust3893,elizabeth perez,168.0,male,chicago,1684.12,2020-09-30,furniture,2.0,44.0
cust3811,allison moon,97.44,male,chicago,3558.78,2024-03-29,furniture,0.0,44.0
cust3759,james johnson,102.0,male,los angeles,5032.58,2024-07-07,furniture,3.0,44.0
cust2358,james johnson,45.0,male,chicago,7409.19,2020-07-17,cloths,5.0,45.0
cust4418,claudia haas,97.44,male,chicago,5032.58,2024-07-07,cloths,2.88,44.0
cust3352,christina wells,45.0,male,chicago,5032.58,2025-06-28,furniture,2.88,45.0
cust2848,kayla howard,97.44,male,houston,3126.23,2019-01-19,electronics,2.88,44.0
cust3360,benjamin lambert,161.0,male,los angeles,9538.26,2024-07-07,cloths,3.0,44.0
cust4416,michael garcia,119.0,female,los angeles,2789.26,2024-08-27,electronics,5.0,44.0
cust2170,kimberly leblanc,97.44,male,chicago,4629.67,2024-07-07,furniture,4.0,44.0
cust2121,jon moreno,46.0,male,chicago,1416.57,2024-07-07,electronics,5.0,46.0
cust3494,debra garza,97.44,male,chicago,6358.21,2024-07-07,furniture,0.0,44.0
cust3546,deanna johnson,51.0,male,chicago,4507.11,2024-07-07,furniture,3.0,51.0
cust3375,james johnson,97.44,male,new york,4847.05,2025-01-12,clothing,0.0,44.0
cust5061,kari wade,97.44,male,chicago,2055.12,2024-07-07,furniture,5.0,44.0
cust2499,mark ellis,97.44,male,chicago,9626.0,2024-07-07,furniture,5.0,44.0
cust2212,jason wise,43.0,male,los angeles,5032.58,2024-07-17,furniture,2.0,43.0
cust3825,james johnson,97.44,male,chicago,6444.07,2024-07-07,furniture,5.0,44.0
cust5285,angela peterson,97.44,male,chicago,5032.58,2016-08-19,furniture,2.88,44.0
cust4213,rachel sanford,176.0,male,chicago,5032.58,2018-06-10,cloths,0.0,44.0
cust5754,ashley thomas md,97.44,female,chicago,5032.58,2024-07-07,furniture,2.88,44.0
cust3746,angela martin,59.0,male,chicago,1836.92,2016-05-09,furniture,0.0,59.0
cust1143,james johnson,97.44,female,chicago,4068.7,2024-09-07,furniture,5.0,44.0
cust3052,steven burke,97.44,female,chicago,4760.72,2024-07-07,furniture,5.0,44.0
cust4157,nicholas johnson,118.0,male,los angeles,5032.58,2024-07-07,cloths,2.0,44.0
cust4665,rachel horton,65.0,male,chicago,175.37,2024-07-07,electronics,5.0,65.0
cust5244,david mccarthy,69.0,male,los angeles,2333.85,2024-07-07,furniture,2.0,69.0
cust2523,justin harrison,55.0,male,los angeles,4615.08,2024-12-08,electronics,2.0,55.0
cust4843,tammie mueller,19.0,female,chicago,8179.61,2025-08-30,electronics,2.0,19.0
cust4985,james johnson,61.0,female,chicago,5672.93,2025-04-09,cloths,4.0,61.0
cust3399,james johnson,97.44,female,chicago,3990.5,2024-07-07,electronics,4.0,44.0
cust3277,patricia perez,97.44,male,chicago,5032.58,2024-06-29,furniture,2.0,44.0
cust4104,kevin hill,144.0,male,chicago,8462.49,2024-11-21,electronics,5.0,44.0
cust2426,douglas cooper,97.44,female,chicago,3410.3,2025-04-06,electronics,5.0,44.0
cust5059,brandi gutierrez,97.44,male,chicago,3529.98,2024-04-04,electronics,2.0,44.0
cust1487,tracie atkinson md,97.44,male,new york,5032.58,2025-07-07,furniture,2.0,44.0
cust1857,gabriel glover,131.0,female,houston,8993.63,2024-07-07,clothing,1.0,44.0
cust2823,marissa huber,25.0,male,chicago,5253.16,2024-07-07,electronics,5.0,25.0
cust5148,james johnson,173.0,male,chicago,6925.75,2024-07-07,cloths,1.0,44.0
cust3595,jason johnson,97.44,male,new york,8822.5,2024-07-07,furniture,5.0,44.0
cust2131,margaret ray,97.44,male,new york,7847.48,2024-07-07,furniture,0.0,44.0
cust4634,dominic fitzgerald,97.44,male,los angeles,332.66,2017-09-06,cloths,5.0,44.0
cust3533,alan myers,97.44,male,houston,5795.63,2024-08-11,furniture,0.0,44.0
cust3271,gary alexander,68.0,male,chicago,7244.71,2024-07-07,furniture,5.0,68.0
cust4705,deborah wright,196.0,female,chicago,9425.37,2024-07-07,furniture,4.0,44.0
cust1538,james johnson,97.44,female,chicago,4121.74,2024-10-17,furniture,4.0,44.0
cust5839,beth beasley,97.44,female,chicago,9281.6,2024-07-07,furniture,2.88,44.0
cust1012,mr. miguel johnson phd,97.44,male,chicago,5032.58,2018-01-25,furniture,1.0,44.0
cust2196,kelly khan,97.44,female,chicago,9287.6,2025-08-10,electronics,2.88,44.0
cust2871,james johnson,97.44,male,los angeles,3854.17,2025-06-27,furniture,2.88,44.0
cust3469,lisa klein,122.0,male,chicago,5032.58,2026-02-07,electronics,2.0,44.0
cust1634,john harris,97.44,male,houston,4556.6,2024-07-07,cloths,5.0,44.0
cust2840,jennifer clark,97.44,male,chicago,8017.68,2024-07-07,clothing,0.0,44.0
cust1776,mrs. jennifer sanders,97.44,male,new york,2525.14,2019-02-05,furniture,5.0,44.0
cust4878,james johnson,52.0,male,chicago,5097.82,2024-07-07,furniture,5.0,52.0
cust1237,sara jackson,57.0,male,chicago,7915.85,2016-12-08,electronics,2.0,57.0
cust2037,katherine acosta,103.0,male,chicago,3801.11,2024-07-07,furniture,0.0,44.0
cust2991,jerry rivas,65.0,female,chicago,6584.8,2024-07-07,furniture,5.0,65.0
cust1243,james johnson,97.44,male,houston,6016.41,2019-05-31,furniture,5.0,44.0
cust5883,james johnson,97.44,male,chicago,1655.07,2024-07-07,clothing,1.0,44.0
cust5545,gary clark,124.0,male,chicago,1690.67,2025-12-22,furniture,2.88,44.0
cust1453,alexis bailey,97.44,male,chicago,384.82,2024-07-07,clothing,4.0,44.0
cust1773,lisa alvarez,38.0,male,chicago,6058.14,2024-07-07,furniture,0.0,38.0
cust4303,james brown,97.44,male,chicago,4014.31,2019-06-16,furniture,2.88,44.0
cust1478,jeffrey crawford,187.0,female,los angeles,5032.58,2026-02-27,electronics,0.0,44.0
cust3236,daniel wilkins,97.44,male,chicago,5032.58,2024-07-07,furniture,2.88,44.0
cust3809,ernest yoder,61.0,male,chicago,4693.54,2024-07-07,furniture,2.88,61.0
cust2764,jeremiah wheeler,60.0,female,chicago,5032.58,2024-07-07,furniture,0.0,60.0
cust1456,dr. james colon,192.0,female,chicago,3140.07,2024-07-07,furniture,2.88,44.0
cust2891,james rivera,97.44,male,chicago,8695.56,2025-07-20,cloths,2.88,44.0
cust4424,grace harris,29.0,male,chicago,1175.36,2024-04-06,furniture,1.0,29.0
cust1409,debbie haynes,194.0,male,chicago,3557.75,2024-07-07,clothing,0.0,44.0
cust5461,anthony martin,97.44,female,chicago,4838.43,2024-04-03,clothing,0.0,44.0
cust4563,nicole gonzalez,97.44,male,chicago,7836.86,2024-07-07,electronics,4.0,44.0
cust4719,anthony ramirez,97.44,male,chicago,5032.58,2024-10-26,furniture,2.0,44.0
cust1029,christian sanchez,165.0,female,chicago,5032.58,2025-02-02,electronics,3.0,44.0
cust2109,michael reyes,97.44,female,houston,5590.26,2024-07-07,electronics,0.0,44.0
cust1676,danielle brown,97.44,female,chicago,5032.58,2024-07-07,clothing,4.0,44.0
cust4357,mr. alex rios,97.44,male,los angeles,8439.02,2020-08-26,clothing,1.0,44.0
cust2333,kristin willis,37.0,female,chicago,6671.49,2020-06-16,furniture,0.0,37.0
cust2415,christina schroeder,50.0,male,los angeles,3364.08,2019-03-05,furniture,3.0,50.0
cust4460,james johnson,156.0,male,los angeles,5032.58,2019-03-17,electronics,2.88,44.0
cust4827,james lambert,47.0,male,chicago,3931.17,2018-06-21,furniture,4.0,47.0
cust2062,nicole moreno,97.44,male,chicago,7164.93,2024-07-07,furniture,5.0,44.0
cust3130,jordan shaw,144.0,male,chicago,9407.17,2025-05-22,furniture,0.0,44.0
cust4720,claudia lee,97.44,male,chicago,5369.75,2020-05-01,furniture,5.0,44.0
cust5298,james johnson,115.0,male,chicago,6522.29,2025-12-29,electronics,2.88,44.0
cust4023,james johnson,162.0,female,houston,2424.49,2024-07-07,furniture,3.0,44.0
cust4603,sean miller,195.0,female,new york,5032.58,2024-07-07,furniture,2.88,44.0
cust4802,kimberly allen,97.44,female,los angeles,4739.27,2024-07-07,furniture,4.0,44.0
cust2097,mark herrera,97.44,male,chicago,7573.32,2026-02-20,furniture,2.88,44.0
cust3851,catherine kaiser,97.44,male,chicago,1559.29,2024-07-07,cloths,1.0,44.0
cust4221,catherine hughes,148.0,male,chicago,409.82,2024-07-07,furniture,2.88,44.0
cust1667,james johnson,97.44,male,chicago,1303.63,2017-09-30,furniture,2.88,44.0
cust1529,tina fernandez,19.0,male,chicago,4020.84,2024-07-07,furniture,5.0,19.0
cust2761,james johnson,124.0,male,chicago,5638.81,2025-10-25,clothing,2.88,44.0
cust4289,virginia hughes,121.0,male,new york,5032.58,2024-07-07,cloths,5.0,44.0
cust3447,james johnson,167.0,male,chicago,6118.41,2024-08-31,furniture,5.0,44.0
cust2052,amanda williams,69.0,female,chicago,5359.0,2024-07-07,electronics,5.0,69.0
cust3720,wayne delgado,97.44,male,chicago,5032.58,2025-09-29,cloths,2.0,44.0
cust4923,james johnson,97.44,male,chicago,5347.67,2024-07-07,clothing,3.0,44.0
cust2056,mary vega,116.0,male,houston,5605.19,2019-01-18,cloths,2.88,44.0
cust1995,emily mason,97.44,male,new york,5761.25,2016-04-05,furniture,0.0,44.0
cust2300,james johnson,55.0,male,houston,6407.61,2024-07-07,furniture,1.0,55.0
cust2457,james johnson,195.0,male,los angeles,7376.36,2024-07-07,furniture,2.88,44.0
cust2213,michael roberts,133.0,male,chicago,5032.58,2024-06-03,furniture,0.0,44.0
cust3835,steven walker,97.44,female,chicago,5317.37,2024-07-07,furniture,5.0,44.0
cust3953,james johnson,97.44,female,los angeles,1237.92,2024-07-07,furniture,5.0,44.0
cust2816,sonya hanson,97.44,male,chicago,2016.18,2024-07-07,electronics,3.0,44.0
cust4070,andrea simpson,143.0,female,chicago,5032.58,2024-07-07,electronics,2.88,44.0
cust3095,carrie henson,22.0,male,chicago,2138.41,2024-07-07,furniture,2.0,22.0
cust2174,james johnson,112.0,male,chicago,5032.58,2024-07-07,cloths,4.0,44.0
cust5203,james johnson,26.0,female,chicago,3056.29,2024-07-07,electronics,2.88,26.0
cust1311,gary townsend,65.0,male,houston,5032.58,2024-03-22,furniture,2.0,65.0
cust3742,william contreras,97.44,male,new york,8934.71,2024-07-07,electronics,2.88,44.0
cust2589,jon riley,97.44,male,chicago,5032.58,2025-12-28,electronics,2.88,44.0
cust5197,james johnson,97.44,male,new york,5836.31,2024-07-07,electronics,1.0,44.0
cust5700,frank martinez,97.44,male,new york,5863.58,2024-07-07,electronics,2.0,44.0
cust2127,natalie oneal,97.44,male,chicago,3701.0,2017-09-22,furniture,3.0,44.0
cust2731,james greene jr.,97.44,male,chicago,5032.58,2024-07-07,furniture,5.0,44.0
cust5136,james johnson,113.0,female,new york,1078.09,2024-08-08,furniture,2.88,44.0
cust5942,barbara maddox,45.0,male,chicago,5032.58,2018-06-29,electronics,2.88,45.0
cust2799,laura rogers,18.0,female,chicago,7249.24,2025-08-05,furniture,2.88,18.0
cust2386,james johnson,112.0,male,houston,5032.58,2024-07-07,furniture,5.0,44.0
cust2276,james johnson,97.44,male,chicago,1328.33,2024-07-07,electronics,3.0,44.0
cust2216,monique james,193.0,female,chicago,5054.72,2024-07-07,furniture,2.0,44.0
cust5865,natalie davis,97.44,female,los angeles,5032.58,2024-07-07,cloths,0.0,44.0
cust1674,jason cox,43.0,female,houston,107.95,2016-08-27,furniture,4.0,43.0
cust3769,sara robinson,97.44,male,chicago,5032.58,2026-01-28,furniture,5.0,44.0
cust3803,susan jones,97.44,male,new york,5032.58,2026-01-01,cloths,5.0,44.0
cust1502,james johnson,97.44,male,los angeles,121.08,2024-07-07,clothing,5.0,44.0
cust4998,daniel townsend,97.44,female,chicago,7650.47,2024-07-07,electronics,2.88,44.0
cust1358,kristy navarro,97.44,male,chicago,5032.58,2024-07-07,electronics,0.0,44.0
cust3632,mrs. brittany benson,97.44,male,chicago,7841.4,2024-07-07,furniture,2.0,44.0
cust3363,james johnson,97.44,male,chicago,7104.77,2025-12-09,clothing,2.88,44.0
cust2862,kristine michael,38.0,male,houston,9571.29,2024-07-07,electronics,0.0,38.0
cust2863,nancy simpson,97.44,male,chicago,1436.76,2024-07-07,furniture,3.0,44.0
cust3193,katie cole,97.44,female,chicago,9107.95,2024-07-07,furniture,5.0,44.0
cust3043,randy johnson,97.44,male,chicago,1431.36,2025-08-21,electronics,4.0,44.0
cust5018,barry richardson,102.0,male,los angeles,6373.06,2017-06-12,furniture,2.0,44.0
cust1791,james johnson,33.0,male,chicago,7297.98,2024-07-07,clothing,5.0,33.0
cust2811,mark king,97.44,male,chicago,2456.71,2025-07-26,furniture,5.0,44.0
cust3139,christian ramsey,97.44,male,chicago,4022.78,2025-10-11,furniture,5.0,44.0
cust2000,james johnson,97.44,female,chicago,3223.58,2024-08-28,cloths,2.0,44.0
cust2814,james johnson,97.44,male,chicago,3416.6,2024-07-07,furniture,4.0,44.0
cust1636,robert brown,97.44,male,chicago,9966.33,2026-02-28,furniture,4.0,44.0
cust1499,taylor ward,97.44,male,houston,7809.08,2025-01-09,furniture,2.0,44.0
cust5166,steven holden,44.0,male,chicago,8933.84,2024-07-07,furniture,4.0,44.0
cust3448,james johnson,97.44,male,los angeles,273.14,2025-09-17,electronics,0.0,44.0
cust1517,hayden smith,97.44,male,chicago,241.33,2020-07-21,furniture,5.0,44.0
cust3845,joshua lucero,97.44,male,chicago,6462.77,2024-07-07,furniture,2.0,44.0
cust1067,william lee md,97.44,male,new york,917.92,2024-07-07,furniture,4.0,44.0
cust1160,diana martin,157.0,male,houston,3689.87,2020-04-20,clothing,1.0,44.0
cust5433,angela parsons,166.0,male,chicago,6986.15,2025-08-31,electronics,2.88,44.0
cust2148,james johnson,25.0,male,los angeles,9819.85,2024-07-07,furniture,5.0,25.0
cust4256,pamela fischer,67.0,male,chicago,5546.67,2019-01-31,furniture,2.88,67.0
cust5296,michael carson,97.44,male,houston,6447.16,2024-06-23,furniture,2.88,44.0
cust4239,james johnson,97.44,male,new york,1464.59,2024-07-16,furniture,2.0,44.0
cust4220,jacqueline johnson,97.44,male,chicago,3224.09,2024-07-07,furniture,5.0,44.0
cust1560,miss elizabeth walker,97.44,male,new york,613.02,2024-07-07,furniture,2.88,44.0
cust4336,dawn bender,97.44,male,los angeles,5022.04,2024-07-07,electronics,1.0,44.0
cust3170,james johnson,28.0,male,houston,5032.58,2017-07-23,furniture,2.0,28.0
cust4022,morgan christensen,97.44,male,chicago,4142.44,2024-05-28,furniture,1.0,44.0
cust3552,morgan miller,54.0,male,los angeles,324.37,2024-07-07,clothing,1.0,54.0
cust3055,rachel morgan,97.44,male,chicago,9788.91,2024-07-07,electronics,0.0,44.0
cust2985,timothy mathews,36.0,male,chicago,7056.09,2024-07-07,furniture,2.0,36.0
cust4037,jennifer carter,97.44,male,chicago,5180.62,2024-07-07,furniture,5.0,44.0
cust4988,james johnson,97.44,male,chicago,428.71,2024-07-07,furniture,2.0,44.0
cust3815,james johnson,97.44,male,houston,2660.04,2024-07-07,furniture,4.0,44.0
cust5250,allison miller,24.0,male,chicago,396.65,2025-04-27,clothing,3.0,24.0
cust3603,steven williams,97.44,male,new york,5032.58,2024-07-07,clothing,3.0,44.0
cust1870,john roman,97.44,male,los angeles,5032.58,2025-01-31,cloths,2.0,44.0
cust4892,mr. christopher roberts ii,97.44,male,chicago,2331.39,2018-05-30,cloths,4.0,44.0
cust4753,brittney sims,97.44,female,chicago,4622.73,2024-07-28,furniture,4.0,44.0
cust2315,james johnson,97.44,male,chicago,8681.11,2024-12-01,clothing,1.0,44.0
cust4890,william bell,36.0,male,chicago,4391.15,2024-07-07,furniture,5.0,36.0
cust4466,candice alexander,151.0,male,chicago,462.0,2017-09-18,cloths,2.88,44.0
cust3916,justin murphy,97.44,male,chicago,1464.77,2024-07-07,furniture,3.0,44.0
cust3574,james johnson,97.44,male,chicago,9851.85,2024-07-07,furniture,0.0,44.0
cust2713,daniel roberts,97.44,male,chicago,2017.0,2024-07-07,cloths,1.0,44.0
cust3144,andrew castro,97.44,female,chicago,8535.62,2017-05-12,clothing,2.0,44.0
cust4090,april gray,176.0,male,chicago,542.27,2024-08-17,furniture,2.88,44.0
cust2788,justin haney,97.44,female,new york,487.9,2019-07-17,furniture,3.0,44.0
cust3872,gary terry,97.44,male,houston,3531.27,2024-07-07,clothing,5.0,44.0
cust1159,valerie allen dds,97.44,female,chicago,4640.45,2018-11-28,furniture,3.0,44.0
cust5464,ariel arnold,97.44,male,chicago,8106.44,2024-07-07,electronics,0.0,44.0
cust3989,james johnson,25.0,male,chicago,1903.28,2019-09-15,electronics,5.0,25.0
cust2279,paul burns,146.0,male,chicago,2546.71,2019-05-06,cloths,2.88,44.0
cust1818,james johnson,97.44,male,houston,4915.53,2025-08-05,furniture,2.0,44.0
cust1261,paul bell,56.0,female,chicago,7857.4,2025-12-29,furniture,1.0,56.0
cust4824,james johnson,97.44,male,chicago,6340.52,2017-01-25,furniture,2.88,44.0
cust2683,paul key,20.0,male,chicago,5032.58,2024-07-07,furniture,4.0,20.0
cust1582,timothy lucas,44.0,male,chicago,1035.61,2019-10-13,electronics,5.0,44.0
cust2763,james johnson,32.0,female,los angeles,5997.97,2025-07-03,furniture,2.88,32.0
cust3693,desiree brown md,97.44,male,chicago,6961.93,2024-07-07,clothing,4.0,44.0
cust2026,jason holmes,97.44,male,chicago,4587.66,2026-02-06,furniture,3.0,44.0
cust3618,amber williams,97.44,male,chicago,941.18,2024-07-07,furniture,2.88,44.0
cust2760,james johnson,188.0,male,chicago,8551.72,2025-02-27,clothing,5.0,44.0
cust4539,daniel jensen,97.44,male,los angeles,4365.88,2024-07-07,cloths,4.0,44.0
cust2959,alexa prince,97.44,male,los angeles,2047.81,2024-07-07,furniture,2.88,44.0
cust2102,jonathan reeves,97.44,female,chicago,6211.36,2025-01-24,furniture,3.0,44.0
cust3605,dawn vega,50.0,male,houston,4342.84,2024-07-07,furniture,2.88,50.0
cust2952,margaret perez,193.0,male,chicago,4538.91,2024-07-07,electronics,0.0,44.0
cust2440,james johnson,18.0,male,chicago,7475.79,2024-07-07,cloths,2.0,18.0
cust3879,james johnson,97.44,male,chicago,5032.58,2024-07-07,electronics,2.0,44.0
cust2403,adrian johnson,152.0,female,chicago,5032.58,2024-07-07,furniture,5.0,44.0
cust3858,samantha rocha,97.44,male,chicago,3807.89,2024-07-07,furniture,2.88,44.0
cust2833,daniel levy,32.0,male,new york,8794.73,2024-07-07,furniture,2.88,32.0
